source_file,base_model,adapter_type,lr,rank,tr_from_name,tr_actual,accuracy,negative_shift_count,negative_shift_score,positive_shift_count,positive_shift_score,raw_adapter_name
google_gemma-3-12b-it_scores-lora.jsonl,gemma-3-12b-it,lora,1e-4,4.0,3000,3000,0.0411,4496,4400.6,2,1.4,google_gemma-3-12b-it_lora_tr3000_lora_r4_lr1e-4
google_gemma-3-12b-it_scores-lora.jsonl,gemma-3-12b-it,lora,1e-5,4.0,3000,3000,0.011633333333333336,4583,4490.400000000001,3,1.9,google_gemma-3-12b-it_lora_tr3000_lora_r4_lr1e-5
google_gemma-3-12b-it_scores-lora.jsonl,gemma-3-12b-it,lora,1e-3,4.0,3000,3236,0.05754017305315204,4468,4378.0,6,3.2,google_gemma-3-12b-it_lora_tr3000_lora_r4_lr1e-3
google_gemma-3-12b-it_scores-lora.jsonl,gemma-3-12b-it,lora,1e-3,4.0,4000,3236,0.05509888751545118,4456,4368.6,3,1.4000000000000001,google_gemma-3-12b-it_lora_tr4000_lora_r4_lr1e-3
google_gemma-3-12b-it_scores-lora.jsonl,gemma-3-12b-it,lora,1e-3,4.0,5000,3236,0.031829419035846726,4563,4487.099999999999,2,0.8,google_gemma-3-12b-it_lora_tr5000_lora_r4_lr1e-3
google_gemma-3-12b-it_scores-lora.jsonl,gemma-3-12b-it,lora,1e-4,4.0,4000,3236,0.04830037082818295,4420,4325.0,4,3.0,google_gemma-3-12b-it_lora_tr4000_lora_r4_lr1e-4
google_gemma-3-12b-it_scores-lora.jsonl,gemma-3-12b-it,lora,1e-4,4.0,5000,3236,0.0392150803461063,4545,4461.799999999999,3,2.1,google_gemma-3-12b-it_lora_tr5000_lora_r4_lr1e-4
google_gemma-3-12b-it_scores-lora.jsonl,gemma-3-12b-it,lora,1e-5,4.0,4000,3236,0.014740420271940669,4567,4467.9,5,3.1,google_gemma-3-12b-it_lora_tr4000_lora_r4_lr1e-5
google_gemma-3-12b-it_scores-lora.jsonl,gemma-3-12b-it,lora,1e-5,4.0,5000,3236,0.013658838071693448,4578,4481.4,7,3.3,google_gemma-3-12b-it_lora_tr5000_lora_r4_lr1e-5
google_gemma-3-12b-it_scores-randlora.jsonl,gemma-3-12b-it,randlora,1e-4,512.0,100,100,0.078,708,419.70000000000005,742,402.70000000000005,google_gemma-3-12b-it_randlora_tr100_randlora_r512_lr1e-4
google_gemma-3-12b-it_scores-randlora.jsonl,gemma-3-12b-it,randlora,1e-5,512.0,100,100,0.01,325,125.6,366,138.2,google_gemma-3-12b-it_randlora_tr100_randlora_r512_lr1e-5
google_gemma-3-12b-it_scores-randlora.jsonl,gemma-3-12b-it,randlora,1e-3,512.0,100,437,0.3697940503432494,9079,7953.200000000001,544,323.20000000000005,google_gemma-3-12b-it_randlora_tr100_randlora_r512_lr1e-3
google_gemma-3-12b-it_scores-randlora.jsonl,gemma-3-12b-it,randlora,1e-4,512.0,500,500,0.33120000000000005,6380,5284.200000000001,601,359.5,google_gemma-3-12b-it_randlora_tr500_randlora_r512_lr1e-4
google_gemma-3-12b-it_scores-randlora.jsonl,gemma-3-12b-it,randlora,1e-5,512.0,500,500,0.0148,313,131.3,569,259.2,google_gemma-3-12b-it_randlora_tr500_randlora_r512_lr1e-5
google_gemma-3-12b-it_scores-randlora.jsonl,gemma-3-12b-it,randlora,1e-4,512.0,1000,1000,0.22319999999999998,19215,16623.2,349,201.0,google_gemma-3-12b-it_randlora_tr1000_randlora_r512_lr1e-4
google_gemma-3-12b-it_scores-randlora.jsonl,gemma-3-12b-it,randlora,1e-5,512.0,1000,1000,0.062,609,357.70000000000005,775,418.2,google_gemma-3-12b-it_randlora_tr1000_randlora_r512_lr1e-5
google_gemma-3-12b-it_scores-randlora.jsonl,gemma-3-12b-it,randlora,1e-3,512.0,500,1846,0.05926327193932828,29862,28657.800000000003,63,36.60000000000001,google_gemma-3-12b-it_randlora_tr500_randlora_r512_lr1e-3
google_gemma-3-12b-it_scores-randlora.jsonl,gemma-3-12b-it,randlora,1e-3,512.0,1000,2000,0.0727,30761,29612.2,61,33.9,google_gemma-3-12b-it_randlora_tr1000_randlora_r512_lr1e-3
google_gemma-3-12b-it_scores-randlora.jsonl,gemma-3-12b-it,randlora,1e-4,512.0,2000,2000,0.0702,29872,28183.9,76,42.69999999999999,google_gemma-3-12b-it_randlora_tr2000_randlora_r512_lr1e-4
google_gemma-3-12b-it_scores-randlora.jsonl,gemma-3-12b-it,randlora,1e-5,512.0,2000,2000,0.18145,1518,1057.1999999999998,785,449.90000000000003,google_gemma-3-12b-it_randlora_tr2000_randlora_r512_lr1e-5
google_gemma-3-12b-it_scores-randlora.jsonl,gemma-3-12b-it,randlora,1e-4,512.0,3000,3000,0.036533333333333334,31737,30659.6,26,15.8,google_gemma-3-12b-it_randlora_tr3000_randlora_r512_lr1e-4
google_gemma-3-12b-it_scores-randlora.jsonl,gemma-3-12b-it,randlora,1e-5,512.0,3000,3000,0.22923333333333332,4804,3815.1,614,361.1,google_gemma-3-12b-it_randlora_tr3000_randlora_r512_lr1e-5
google_gemma-3-12b-it_scores-randlora.jsonl,gemma-3-12b-it,randlora,1e-3,512.0,2000,4000,0.046450000000000005,31568,30869.2,28,17.599999999999998,google_gemma-3-12b-it_randlora_tr2000_randlora_r512_lr1e-3
google_gemma-3-12b-it_scores-randlora.jsonl,gemma-3-12b-it,randlora,1e-3,512.0,4000,4000,0.048975000000000005,31792,31143.2,32,17.6,google_gemma-3-12b-it_randlora_tr4000_randlora_r512_lr1e-3
google_gemma-3-12b-it_scores-randlora.jsonl,gemma-3-12b-it,randlora,1e-4,512.0,4000,4000,0.042525,31833,30830.5,38,20.499999999999996,google_gemma-3-12b-it_randlora_tr4000_randlora_r512_lr1e-4
google_gemma-3-12b-it_scores-randlora.jsonl,gemma-3-12b-it,randlora,1e-5,512.0,4000,4000,0.2630952380952381,1399,1117.3999999999999,138,82.6,google_gemma-3-12b-it_randlora_tr4000_randlora_r512_lr1e-5
google_gemma-3-12b-it_scores-randlora.jsonl,gemma-3-12b-it,randlora,1e-3,512.0,5000,5000,0.07772000000000001,30825,30017.9,49,28.599999999999998,google_gemma-3-12b-it_randlora_tr5000_randlora_r512_lr1e-3
google_gemma-3-12b-it_scores-randlora.jsonl,gemma-3-12b-it,randlora,1e-4,512.0,5000,5000,0.028020000000000003,32065,31299.5,26,14.4,google_gemma-3-12b-it_randlora_tr5000_randlora_r512_lr1e-4
google_gemma-3-12b-it_scores-randlora.jsonl,gemma-3-12b-it,randlora,1e-3,512.0,3000,6000,0.032183333333333335,31844,31214.5,19,10.8,google_gemma-3-12b-it_randlora_tr3000_randlora_r512_lr1e-3
google_gemma-3-12b-it_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-4,,100,100,0.008,458,185.8,694,295.70000000000005,google_gemma-3-12b-it_uiortholora_tr100_uiortholora_s256_v64_lr1e-4
google_gemma-3-12b-it_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-5,,100,100,0.002,527,205.0,600,240.8,google_gemma-3-12b-it_uiortholora_tr100_uiortholora_s256_v64_lr1e-5
google_gemma-3-12b-it_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-3,,100,500,0.0482,863,493.5,1057,560.6,google_gemma-3-12b-it_uiortholora_tr100_uiortholora_s256_v64_lr1e-3
google_gemma-3-12b-it_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-3,,500,500,0.232,3209,2326.6,1098,629.7,google_gemma-3-12b-it_uiortholora_tr500_uiortholora_s256_v64_lr1e-3
google_gemma-3-12b-it_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-4,,500,500,0.026600000000000002,539,244.5,983,485.29999999999995,google_gemma-3-12b-it_uiortholora_tr500_uiortholora_s256_v64_lr1e-4
google_gemma-3-12b-it_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-5,,500,500,0.0032,485,187.0,681,275.7,google_gemma-3-12b-it_uiortholora_tr500_uiortholora_s256_v64_lr1e-5
google_gemma-3-12b-it_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-3,,1000,1000,0.2537,8156,6624.200000000001,892,524.0,google_gemma-3-12b-it_uiortholora_tr1000_uiortholora_s256_v64_lr1e-3
google_gemma-3-12b-it_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-4,,1000,1000,0.044,687,364.6,1078,566.4,google_gemma-3-12b-it_uiortholora_tr1000_uiortholora_s256_v64_lr1e-4
google_gemma-3-12b-it_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-5,,1000,1000,0.0064,424,166.8,708,302.4,google_gemma-3-12b-it_uiortholora_tr1000_uiortholora_s256_v64_lr1e-5
google_gemma-3-12b-it_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-3,,2000,2000,0.17110000000000003,30333,25883.0,465,257.4,google_gemma-3-12b-it_uiortholora_tr2000_uiortholora_s256_v64_lr1e-3
google_gemma-3-12b-it_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-4,,2000,2000,0.10275,1320,857.0,1144,638.7,google_gemma-3-12b-it_uiortholora_tr2000_uiortholora_s256_v64_lr1e-4
google_gemma-3-12b-it_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-5,,2000,2000,0.013699999999999999,424,172.79999999999998,796,363.0,google_gemma-3-12b-it_uiortholora_tr2000_uiortholora_s256_v64_lr1e-5
google_gemma-3-12b-it_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-3,,3000,3000,0.06463333333333333,43128,40244.0,119,61.8,google_gemma-3-12b-it_uiortholora_tr3000_uiortholora_s256_v64_lr1e-3
google_gemma-3-12b-it_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-4,,3000,3000,0.14243333333333333,1807,1244.2,1180,668.6,google_gemma-3-12b-it_uiortholora_tr3000_uiortholora_s256_v64_lr1e-4
google_gemma-3-12b-it_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-5,,3000,3000,0.014600000000000002,478,197.49999999999997,863,406.9,google_gemma-3-12b-it_uiortholora_tr3000_uiortholora_s256_v64_lr1e-5
google_gemma-3-12b-it_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-3,,4000,4000,0.041575,45114,43310.600000000006,65,34.1,google_gemma-3-12b-it_uiortholora_tr4000_uiortholora_s256_v64_lr1e-3
google_gemma-3-12b-it_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-4,,4000,4000,0.17065000000000002,2289,1629.5,1145,657.3,google_gemma-3-12b-it_uiortholora_tr4000_uiortholora_s256_v64_lr1e-4
google_gemma-3-12b-it_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-5,,4000,4000,0.020375,470,202.5,952,450.20000000000005,google_gemma-3-12b-it_uiortholora_tr4000_uiortholora_s256_v64_lr1e-5
google_gemma-3-12b-it_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-3,,5000,5000,0.03166,45495,43926.600000000006,41,21.6,google_gemma-3-12b-it_uiortholora_tr5000_uiortholora_s256_v64_lr1e-3
google_gemma-3-12b-it_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-4,,5000,5000,0.18168,3822,2808.6000000000004,1024,586.5,google_gemma-3-12b-it_uiortholora_tr5000_uiortholora_s256_v64_lr1e-4
google_gemma-3-12b-it_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-5,,5000,5000,0.02416,510,231.2,957,476.59999999999997,google_gemma-3-12b-it_uiortholora_tr5000_uiortholora_s256_v64_lr1e-5
google_gemma-3-12b-it_scores-vera.jsonl,gemma-3-12b-it,vera,1e-4,1024.0,100,100,0.01,315,119.0,400,156.5,google_gemma-3-12b-it_vera_tr100_vera_r1024_lr1e-4
google_gemma-3-12b-it_scores-vera.jsonl,gemma-3-12b-it,vera,1e-5,1024.0,100,100,0.004,321,121.5,321,120.9,google_gemma-3-12b-it_vera_tr100_vera_r1024_lr1e-5
google_gemma-3-12b-it_scores-vera.jsonl,gemma-3-12b-it,vera,1e-3,1024.0,100,361,0.089196675900277,667,397.8,753,406.8,google_gemma-3-12b-it_vera_tr100_vera_r1024_lr1e-3
google_gemma-3-12b-it_scores-vera.jsonl,gemma-3-12b-it,vera,1e-4,1024.0,500,500,0.0316,364,172.6,672,328.5,google_gemma-3-12b-it_vera_tr500_vera_r1024_lr1e-4
google_gemma-3-12b-it_scores-vera.jsonl,gemma-3-12b-it,vera,1e-5,1024.0,500,500,0.0008,366,136.0,345,127.9,google_gemma-3-12b-it_vera_tr500_vera_r1024_lr1e-5
google_gemma-3-12b-it_scores-vera.jsonl,gemma-3-12b-it,vera,1e-4,1024.0,1000,1000,0.078,692,415.2,751,413.5,google_gemma-3-12b-it_vera_tr1000_vera_r1024_lr1e-4
google_gemma-3-12b-it_scores-vera.jsonl,gemma-3-12b-it,vera,1e-5,1024.0,1000,1000,0.0045,292,111.69999999999999,405,157.3,google_gemma-3-12b-it_vera_tr1000_vera_r1024_lr1e-5
google_gemma-3-12b-it_scores-vera.jsonl,gemma-3-12b-it,vera,1e-3,1024.0,500,1496,0.24398395721925134,4946,3994.5,620,363.5,google_gemma-3-12b-it_vera_tr500_vera_r1024_lr1e-3
google_gemma-3-12b-it_scores-vera.jsonl,gemma-3-12b-it,vera,1e-3,1024.0,1000,1644,0.25754257907542577,10265,8448.2,512,296.0,google_gemma-3-12b-it_vera_tr1000_vera_r1024_lr1e-3
google_gemma-3-12b-it_scores-vera.jsonl,gemma-3-12b-it,vera,1e-4,1024.0,2000,2000,0.1657,1374,953.5999999999999,762,435.8,google_gemma-3-12b-it_vera_tr2000_vera_r1024_lr1e-4
google_gemma-3-12b-it_scores-vera.jsonl,gemma-3-12b-it,vera,1e-5,1024.0,2000,2000,0.0076500000000000005,275,108.1,495,206.8,google_gemma-3-12b-it_vera_tr2000_vera_r1024_lr1e-5
google_gemma-3-12b-it_scores-vera.jsonl,gemma-3-12b-it,vera,1e-3,1024.0,3000,3000,0.05576666666666667,30006,28573.3,44,23.2,google_gemma-3-12b-it_vera_tr3000_vera_r1024_lr1e-3
google_gemma-3-12b-it_scores-vera.jsonl,gemma-3-12b-it,vera,1e-4,1024.0,3000,3000,0.1978,3709,2931.7000000000003,607,357.70000000000005,google_gemma-3-12b-it_vera_tr3000_vera_r1024_lr1e-4
google_gemma-3-12b-it_scores-vera.jsonl,gemma-3-12b-it,vera,1e-5,1024.0,3000,3000,0.013966666666666669,293,123.6,572,262.5,google_gemma-3-12b-it_vera_tr3000_vera_r1024_lr1e-5
google_gemma-3-12b-it_scores-vera.jsonl,gemma-3-12b-it,vera,1e-3,1024.0,2000,3280,0.13064024390243903,24921,22248.5,230,128.0,google_gemma-3-12b-it_vera_tr2000_vera_r1024_lr1e-3
google_gemma-3-12b-it_scores-vera.jsonl,gemma-3-12b-it,vera,1e-3,1024.0,4000,4000,0.024125,30987,30160.8,17,9.000000000000002,google_gemma-3-12b-it_vera_tr4000_vera_r1024_lr1e-3
google_gemma-3-12b-it_scores-vera.jsonl,gemma-3-12b-it,vera,1e-4,1024.0,4000,4000,0.22677499999999998,4593,3697.6000000000004,610,360.3,google_gemma-3-12b-it_vera_tr4000_vera_r1024_lr1e-4
google_gemma-3-12b-it_scores-vera.jsonl,gemma-3-12b-it,vera,1e-5,1024.0,4000,4000,0.02485,337,151.3,634,305.6,google_gemma-3-12b-it_vera_tr4000_vera_r1024_lr1e-5
google_gemma-3-12b-it_scores-vera.jsonl,gemma-3-12b-it,vera,1e-3,1024.0,5000,5000,0.02634,30965,30095.5,28,14.5,google_gemma-3-12b-it_vera_tr5000_vera_r1024_lr1e-3
google_gemma-3-12b-it_scores-vera.jsonl,gemma-3-12b-it,vera,1e-4,1024.0,5000,5000,0.23951999999999998,5085,4101.3,603,357.6,google_gemma-3-12b-it_vera_tr5000_vera_r1024_lr1e-4
google_gemma-3-12b-it_scores-vera.jsonl,gemma-3-12b-it,vera,1e-5,1024.0,5000,5000,0.033280000000000004,392,188.8,683,331.5,google_gemma-3-12b-it_vera_tr5000_vera_r1024_lr1e-5
