run,family,family_label,model,task,recipe,method,method_display,lr,seed,cell,withheld,quarantined,on_pool,fdelta,log10_fdelta,fro_total,log10_fro_total,spec_max,log10_spec_max,spec_mean,dw_sv_max,log10_dw_sv_max,dw_sv_mean,retention_mean
frc_milora_lr7e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,milora,MiLoRA,0.0007,44.0,frc_milora_lr7e4_c256,False,False,True,1.5248,0.1832128832942511,1306.2962490491516,3.1160416798006,260.360595703125,2.415575256533557,28.485636901855468,260.3666,2.415585271885251,28.4834,14.68
frc_milora_r32_lr3e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,milora,MiLoRA,0.0003,42.0,frc_milora_r32_lr3e4_c256,False,False,True,0.7434,-0.1287774432402929,606.4142712377902,2.7827694133477623,77.68624114990234,1.8903441086105888,19.324484783411027,77.686,1.890342760492404,19.3237,21.82
frc_milora_r32_lr3e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,milora,MiLoRA,0.0003,43.0,frc_milora_r32_lr3e4_c256,False,False,True,0.7232,-0.1407415825326931,608.193335665043,2.7840416570120685,71.33094024658203,1.8532779486976905,19.045240938663483,71.3317,1.8532825743896928,19.0445,22.46
frc_milora_r32_lr3e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,milora,MiLoRA,0.0003,44.0,frc_milora_r32_lr3e4_c256,False,False,True,0.7361,-0.1330631822683606,606.564199188182,2.7828767736735345,84.45504760742188,1.9266256110715037,19.338108551502227,84.4544,1.9266222808571936,19.3371,22.58
frc_milora_r32_lr3e4_c256_s45,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,milora,MiLoRA,0.0003,45.0,frc_milora_r32_lr3e4_c256,False,False,True,0.729,-0.1372724716820254,605.6159279462287,2.782197288764455,60.2495231628418,1.7799536140922827,19.071992045640947,60.2502,1.7799584928859469,19.0709,22.66
frc_pissa_r32_lr3e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,pissa,PiSSA,0.0003,42.0,frc_pissa_r32_lr3e4_c256,False,False,True,1.4138,0.1503879773252801,723.9691402444324,2.859720054446882,54.64010238647461,1.7375115044699492,13.9822333663702,54.6307,1.73743676529931,13.9806,10.59
frc_pissa_r32_lr3e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,pissa,PiSSA,0.0003,43.0,frc_pissa_r32_lr3e4_c256,False,False,True,1.4141,0.1504801222703345,724.3925488098992,2.85997397445899,54.18014526367188,1.7338401650959414,13.974416953325273,54.1678,1.7337411972770225,13.9728,13.25
frc_pissa_r32_lr3e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,pissa,PiSSA,0.0003,44.0,frc_pissa_r32_lr3e4_c256,False,False,True,1.3877,0.1422955882897635,723.9831594721331,2.8597284642173317,51.23530578613281,1.7095693325369583,13.881161734461784,51.2253,1.7094845105180945,13.8795,9.38
frc_pissa_r32_lr3e4_c256_s45,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,pissa,PiSSA,0.0003,45.0,frc_pissa_r32_lr3e4_c256,False,False,True,1.4031,0.1470886246281665,724.8252172247506,2.8602332943694284,55.40697860717773,1.7435644683333968,13.980717357993123,55.3987,1.7434995735831094,13.979,12.2
frc_sclora_b0p9_em_r128_lr5e5_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,sclora,SC-LoRA,5e-05,42.0,frc_sclora_b0p9_em_r128_lr5e5,False,False,True,0.1948,-0.7104110474574032,94.06350130742034,1.9734211403699933,6.47467565536499,0.8112180176006512,2.4786443792283537,6.4749,0.8112330654508096,2.4783,27.05
frc_sclora_b0p9_em_r128_lr5e5_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,sclora,SC-LoRA,5e-05,43.0,frc_sclora_b0p9_em_r128_lr5e5,False,False,True,0.2003,-0.6983190507064237,94.34923224415438,1.9747383704947623,7.096102237701416,0.8510198640037303,2.504219895973802,7.0961,0.8510197270522748,2.5037,27.56
frc_sclora_b0p9_em_r128_lr5e5_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,sclora,SC-LoRA,5e-05,44.0,frc_sclora_b0p9_em_r128_lr5e5,False,False,True,0.2034,-0.6916490514132743,94.30382716292485,1.9745293182093544,6.362766742706299,0.8036460024107719,2.502111369371414,6.3629,0.8036550978724871,2.5017,27.04
frc_sclora_lr1e3_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,sclora,SC-LoRA,0.001,42.0,frc_sclora_lr1e3_c256,False,True,True,8.2262,0.9151992641131624,3514.2402905725244,3.545831453602604,558.4335327148438,2.746971488833892,89.12582939863205,558.2896,2.746859537747115,89.1199,1.14
frc_sclora_lr1e3_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,sclora,SC-LoRA,0.001,43.0,frc_sclora_lr1e3_c256,False,True,True,9.3854,0.9724527867166444,3738.789543217429,3.5727310193687787,778.0382690429688,2.8910009589761168,95.1752741277218,777.9695,2.890962570972534,95.1698,1.06
frc_sclora_lr1e3_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,sclora,SC-LoRA,0.001,44.0,frc_sclora_lr1e3_c256,False,True,True,7.3776,0.8679151048753324,3301.324683205536,3.5186882390198826,508.4736633300781,2.706268463322423,81.81342376470566,508.4888,2.7062813915719093,81.8081,0.64
frc_sclora_lr1e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,sclora,SC-LoRA,0.0001,42.0,frc_sclora_lr1e4_c256,False,False,True,0.5591,-0.2525105077413271,291.9957267604432,2.4653764957705446,16.811901092529297,1.2256168263075191,6.629654179513454,16.8065,1.225477279831442,6.6291,19.7
frc_sclora_lr1e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,sclora,SC-LoRA,0.0001,43.0,frc_sclora_lr1e4_c256,False,False,True,0.5593,-0.2523551806717518,291.8773583101902,2.46520040693619,16.734912872314453,1.22362345561393,6.599072843790054,16.7293,1.2234777692649963,6.5986,21.16
frc_sclora_lr1e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,sclora,SC-LoRA,0.0001,44.0,frc_sclora_lr1e4_c256,False,False,True,0.5864,-0.2318060383669284,292.0361644578695,2.4654366358729782,17.249608993530273,1.2367792551265806,6.62508450448513,17.2249,1.2361567092691117,6.6245,21.17
frc_sclora_lr1e4_c256_s45,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,sclora,SC-LoRA,0.0001,45.0,frc_sclora_lr1e4_c256,False,False,True,0.5586,-0.2528990686350137,291.68930296206133,2.464920502657101,16.73948097229004,1.223741988044044,6.582798062264919,16.7337,1.223591978734045,6.5823,21.53
frc_sclora_lr2e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,sclora,SC-LoRA,0.0002,42.0,frc_sclora_lr2e4_c256,False,False,True,0.8047,-0.0943659986730452,534.2505549370007,2.7277449819469206,44.88642883300781,1.6521150542808378,11.261190274357796,44.8871,1.652121548046315,11.2599,16.36
frc_sclora_lr2e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,sclora,SC-LoRA,0.0002,43.0,frc_sclora_lr2e4_c256,False,False,True,0.8038,-0.0948519981439839,533.7271928388107,2.7273193302141023,37.88285446166992,1.5784426955225304,11.211896207928657,37.8828,1.5784420711656793,11.2106,18.31
frc_sclora_lr2e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,sclora,SC-LoRA,0.0002,44.0,frc_sclora_lr2e4_c256,False,False,True,0.8069,-0.0931802845334546,533.8909984070939,2.727452598559569,35.54227828979492,1.5507452630014489,11.184870237112046,35.5429,1.5507528596711884,11.1834,15.62
frc_sclora_lr2e4_c256_s45,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,sclora,SC-LoRA,0.0002,45.0,frc_sclora_lr2e4_c256,False,False,True,0.7962,-0.0989778267519208,533.9509247346334,2.7275013429904336,35.22796630859375,1.5468875723197872,11.14551094174385,35.2292,1.5469027811451836,11.1442,17.33
frc_sclora_lr3e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,sclora,SC-LoRA,0.0003,42.0,frc_sclora_lr3e4_c256,False,False,True,1.0273,0.0116972881141425,747.6306325294763,2.8736870873375766,72.83635711669922,1.8623482165891267,15.334144267439845,72.8374,1.862354434846578,15.3325,15.54
frc_sclora_lr3e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,sclora,SC-LoRA,0.0003,43.0,frc_sclora_lr3e4_c256,False,False,True,1.0338,0.0144365278316721,750.3510586437643,2.8752644996059384,77.11151123046875,1.887119214506315,15.38192910850048,77.1126,1.887125346447627,15.3802,16.6
frc_sclora_lr3e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,sclora,SC-LoRA,0.0003,44.0,frc_sclora_lr3e4_c256,False,False,True,1.0202,0.0086853191951681,747.7122979265256,2.873734523722387,76.90345764160156,1.8859458664712632,15.205277943611144,76.9042,1.8859500587483056,15.2035,15.11
frc_sclora_lr3e4_c256_s45,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,sclora,SC-LoRA,0.0003,45.0,frc_sclora_lr3e4_c256,False,False,True,1.0343,0.0146465246840317,749.4791088913513,2.874759531754471,88.12378692626953,1.945093151731616,15.312237921357156,88.125,1.9450991299994551,15.3106,16.0
frc_sclora_lr5e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,sclora,SC-LoRA,0.0005,42.0,frc_sclora_lr5e4_c256,False,False,True,1.4014,0.1465621131575566,1115.87188430853,3.047614335164463,162.3389129638672,2.2104226335654547,22.160464012622832,162.3406,2.210427146757412,22.1587,15.13
frc_sclora_lr5e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,sclora,SC-LoRA,0.0005,43.0,frc_sclora_lr5e4_c256,False,False,True,1.4008,0.1463761330753897,1111.0561969327798,3.045736025998087,152.31991577148438,2.182756690888156,21.945713543891905,152.3173,2.182749232737524,21.9439,14.94
frc_sclora_lr5e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,sclora,SC-LoRA,0.0005,44.0,frc_sclora_lr5e4_c256,False,False,True,1.4059,0.1479544309308205,1115.256513832343,3.0473747684867822,178.3349151611328,2.251236379503648,22.288527411222457,178.3363,2.251239751953415,22.2869,8.53
frc_sclora_lr5e4_c256_s45,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,sclora,SC-LoRA,0.0005,45.0,frc_sclora_lr5e4_c256,False,False,True,1.4302,0.1553967737048507,1118.359681281179,3.0485815016484468,177.70559692382812,2.249701106335721,22.233742010593414,177.7115,2.2497155326164493,22.232,14.91
frc_sclora_lr7e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,sclora,SC-LoRA,0.0007,42.0,frc_sclora_lr7e4_c256,False,False,True,1.7708,0.2481695133068103,1447.5767835572524,3.1606416092152245,219.5381622314453,2.3415100243774805,28.73168659210205,219.5419,2.341517418437915,28.7302,6.29
frc_sclora_lr7e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,sclora,SC-LoRA,0.0007,43.0,frc_sclora_lr7e4_c256,False,False,True,1.8037,0.2561643052796146,1458.1924035945974,3.163814831462388,241.6855926513672,2.3832507620398253,29.280793333053587,241.6877,2.383254548802133,29.2792,11.02
frm_clora_k128_lr3e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,clora,CLoRA,0.0003,42.0,frm_clora_k128_lr3e4_c256,False,False,True,1.0793,0.0331421770606246,940.3234178871091,2.973277251946568,27.0236930847168,1.4317446998567878,15.219149288535116,27.0206,1.4316949884238368,15.2187,18.52
frm_clora_k128_lr3e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,clora,CLoRA,0.0003,43.0,frm_clora_k128_lr3e4_c256,False,False,True,1.0884,0.03678853310772,940.423415459976,2.9733234340199552,27.04619407653809,1.4321061600951008,15.276393362879752,27.0467,1.4321142838892345,15.2759,18.57
frm_clora_k128_lr3e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,clora,CLoRA,0.0003,44.0,frm_clora_k128_lr3e4_c256,False,False,True,1.109,0.04493154614916,940.3612022115982,2.973294702531801,29.744190216064453,1.473402149778651,15.34062565267086,29.7421,1.4733716294923849,15.3401,19.2
frm_clora_k256_lr3e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,clora,CLoRA,0.0003,42.0,frm_clora_k256_lr3e4_c256,False,False,True,1.0191,0.0082168015896903,873.3435788382158,2.9411851314933672,29.02902030944824,1.4628323792219555,14.24290212392807,29.0263,1.4627916795797178,14.2422,19.02
frm_clora_k256_lr3e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,clora,CLoRA,0.0003,43.0,frm_clora_k256_lr3e4_c256,False,False,True,1.0094,0.004063300397667,872.8098613945909,2.9409196444605104,26.063535690307617,1.4160333302803714,14.193432092666626,26.0615,1.4159994084208962,14.1927,18.85
frm_clora_k256_lr3e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,clora,CLoRA,0.0003,44.0,frm_clora_k256_lr3e4_c256,False,False,True,1.0045,0.0019499410842679,873.5513999448036,2.941288464047798,28.27984619140625,1.4514770430879034,14.25151642858982,28.2759,1.4514164370745284,14.251,18.98
frm_clora_k64_lr3e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,clora,CLoRA,0.0003,42.0,frm_clora_k64_lr3e4_c256,False,False,True,1.1128,0.04641711698399,986.3488431908512,2.994030539564907,28.85796356201172,1.4602656807080712,15.96270280778408,28.858,1.460266229076885,15.9622,18.38
frm_clora_k64_lr3e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,clora,CLoRA,0.0003,43.0,frm_clora_k64_lr3e4_c256,False,False,True,1.1327,0.0541149005105858,985.8623693521752,2.993816289786112,28.82932472229004,1.4598344699005967,15.966209280490876,28.8288,1.4598265652385496,15.9658,18.48
frm_clora_k64_lr3e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,clora,CLoRA,0.0003,44.0,frm_clora_k64_lr3e4_c256,False,False,True,1.1357,0.055263625784184,985.4315121166428,2.9936264460244906,30.59406089782715,1.485637126820097,16.16949906349182,30.5931,1.4856234862910085,16.1689,19.21
frm_clora_k64_lr3e4_c256_s45,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,clora,CLoRA,0.0003,45.0,frm_clora_k64_lr3e4_c256,False,False,True,1.1432,0.0581222157829138,983.7611930536204,2.992889686717839,30.800025939941406,1.488551082265661,16.033785143494605,30.8,1.4885507165004443,16.0333,18.3
frm_cordapp_lr1e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,cordapp,CorDA++ (withheld),0.0001,42.0,frm_cordapp_lr1e4_c256,True,False,False,0.6323,-0.1990768181867817,73382.33716851029,4.865591539570697,27671.935546875,4.442039537454226,1254.391096496582,432.4798,2.635965827515498,19.5864,22.7
frm_cordapp_lr2e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,cordapp,CorDA++ (withheld),0.0002,42.0,frm_cordapp_lr2e4_c256,True,False,False,0.8553,-0.0678815279708776,128244.41343886808,5.10803845553421,28862.423828125,4.460332799764345,1809.3810897827148,451.1114,2.654283802257399,28.2491,21.09
frm_cordapp_lr3e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,cordapp,CorDA++ (withheld),0.0003,42.0,frm_cordapp_lr3e4_c256,True,True,False,4.1151,0.6143803933564301,896254.2849112978,5.95243124500376,442148.71875,5.64556837086283,7041.961570358277,6909.1777,3.8394263626270098,110.0124,13.22
frm_dora_lr3e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,dora,DoRA,0.0003,42.0,frm_dora_lr3e4_c256,False,False,True,2.8399,0.453303047718583,1608.7579308985887,3.2064907009144656,672.482666015625,2.827681094398186,30.51080406010151,672.4734,2.8276751102927467,30.5101,19.18
frm_dora_lr3e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,dora,DoRA,0.0003,43.0,frm_dora_lr3e4_c256,False,False,True,2.8444,0.4539906699682299,1642.980430811455,3.2156323906771718,701.2981567382812,2.845902697419465,31.002068364620207,701.2923,2.8458990704888736,31.0013,17.76
frm_dora_lr3e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,dora,DoRA,0.0003,44.0,frm_dora_lr3e4_c256,False,False,True,2.8788,0.4592114940154554,1681.3404284651472,3.225655655875728,732.1736450195312,2.864614092165582,31.592706260085105,732.192,2.8646249794282825,31.5922,18.01
frm_lora_lr3e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lora,LoRA,0.0003,42.0,frm_lora_lr3e4_c256,False,False,True,1.2831,0.1082605049764734,1123.7024315487677,3.0506513206228085,160.73529052734375,2.206111239542741,20.0754298299551,160.7353,2.2061112651371344,20.0747,18.04
frm_lora_lr3e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lora,LoRA,0.0003,43.0,frm_lora_lr3e4_c256,False,False,True,1.2974,0.1130738935942079,1118.3801213378763,3.048589439097249,145.83155822753906,2.1638515163071737,19.98847902715206,145.8327,2.1638549165556813,19.9877,18.44
frm_lora_lr3e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lora,LoRA,0.0003,44.0,frm_lora_lr3e4_c256,False,False,True,1.2841,0.1085988459735667,1122.0810783723432,3.0500242389321963,156.2649688720703,2.1938616297739677,20.11191096007824,156.2671,2.1938675526036047,20.111,17.84
frm_lora_null_lr1e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lora_null,LoRA-Null,0.0001,42.0,frm_lora_null_lr1e4_c256,False,False,True,0.4739,-0.3243132913005989,402.272266812509,2.6045200927615157,22.960580825805664,1.360982870060944,7.353253439068794,22.9615,1.3610002556964982,7.3527,22.9
frm_lora_null_lr2e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lora_null,LoRA-Null,0.0002,42.0,frm_lora_null_lr2e4_c256,False,False,True,0.8823,-0.0543837207732682,792.4817336969265,2.8989892607370398,85.79290771484375,1.933451387293721,13.272152826189997,85.7944,1.9334589413630447,13.2719,18.64
frm_lora_null_lr2e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lora_null,LoRA-Null,0.0002,43.0,frm_lora_null_lr2e4_c256,False,False,True,0.883,-0.0540392964224314,792.6090155663002,2.8990590079280563,82.51178741455078,1.9165159951368291,13.26349160373211,82.5132,1.916523430108653,13.2632,19.45
frm_lora_null_lr2e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lora_null,LoRA-Null,0.0002,44.0,frm_lora_null_lr2e4_c256,False,False,True,0.8942,-0.048565334467987,793.67780729921,2.8996442367977098,93.23082733154295,1.9695595381726785,13.327209740877151,93.2208,1.9695128256304084,13.3267,18.93
frm_lorawd_wd0_lr1e3_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,42.0,frm_lorawd_wd0_lr1e3_c256,False,True,False,,,,,,,,,,,0.0
frm_lorawd_wd0_lr1e3_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,43.0,frm_lorawd_wd0_lr1e3_c256,False,True,False,,,,,,,,,,,0.0
frm_lorawd_wd0_lr1e3_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,44.0,frm_lorawd_wd0_lr1e3_c256,False,True,False,,,,,,,,,,,0.0
frm_lorawd_wd0_lr1e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,42.0,frm_lorawd_wd0_lr1e4_c256,False,False,True,0.4336,-0.3629107264696695,337.4711363041713,2.5282366338192497,27.63283920288086,1.4414255098457778,9.642680996656418,27.6267,1.4413290116851392,9.6415,22.58
frm_lorawd_wd0_lr1e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,43.0,frm_lorawd_wd0_lr1e4_c256,False,False,True,0.4484,-0.3483343960770644,337.35415286047265,2.528086060729008,28.25014305114746,1.4510206513117998,9.668113002181054,28.1931,1.4501428317734686,9.6664,23.35
frm_lorawd_wd0_lr1e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,44.0,frm_lorawd_wd0_lr1e4_c256,False,False,True,0.4449,-0.3517375942519555,337.2290660546988,2.5279249997698683,27.180194854736328,1.4342525658634888,9.670947889983657,27.1613,1.4339505524021006,9.6693,23.14
frm_lorawd_wd0_lr2e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,42.0,frm_lorawd_wd0_lr2e4_c256,False,False,True,0.87,-0.0604807473813814,704.1955277881192,2.8476932626212585,87.4616928100586,1.9418178788052327,15.101794350147248,87.4629,1.9418238731130857,15.1002,19.24
frm_lorawd_wd0_lr2e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,43.0,frm_lorawd_wd0_lr2e4_c256,False,False,True,0.852,-0.0695604052332999,705.0592939668969,2.848225641757072,81.16973876953125,1.9093941482692656,14.79878034889698,81.172,1.9094062466972168,14.7974,20.3
frm_lorawd_wd0_lr2e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,44.0,frm_lorawd_wd0_lr2e4_c256,False,False,True,0.8572,-0.0669178376302089,705.3526525837007,2.848406303911339,86.43941497802734,1.936711818916036,14.9740446716547,86.4413,1.9367212896617017,14.9727,20.81
frm_lorawd_wd0_lr3e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,42.0,frm_lorawd_wd0_lr3e4_c256,False,False,True,1.2941,0.1119678372060728,1120.3556898498096,3.0493559241123847,161.90093994140625,2.209249370125709,20.080186614394187,161.9034,2.209255969109976,20.0793,17.96
frm_lorawd_wd0_lr3e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,43.0,frm_lorawd_wd0_lr3e4_c256,False,False,True,1.2647,0.1019875185582993,1118.1810847367967,3.0485121414158454,141.11715698242188,2.149579818359715,19.89524604678154,141.1209,2.1495913375141287,19.8946,19.5
frm_lorawd_wd0_lr3e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,44.0,frm_lorawd_wd0_lr3e4_c256,False,False,True,1.2733,0.1049307390777404,1122.9560266375472,3.050362750239577,164.05511474609375,2.2149897749316225,20.03709673285484,164.0599,2.215002442498011,20.0362,17.8
frm_lorawd_wd0_lr5e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,42.0,frm_lorawd_wd0_lr5e4_c256,False,False,True,2.6809,0.4282806147071767,2375.5406400419683,3.3757624645994664,339.91943359375,2.531375994419085,37.04601565003395,339.9277,2.5313865557774915,37.0461,9.92
frm_lorawd_wd0_lr5e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,43.0,frm_lorawd_wd0_lr5e4_c256,False,False,True,2.6891,0.4296069527032835,2389.6346289582043,3.378331503141641,339.1485290527344,2.5303899377930037,37.032263696193695,339.1608,2.530405650991857,37.0325,8.56
frm_lorawd_wd0_lr5e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,44.0,frm_lorawd_wd0_lr5e4_c256,False,False,True,2.6896,0.4296876960953957,2394.524605100864,3.3792193040241183,332.4992370605469,2.521790653125515,36.99537558555603,332.5046,2.521797657882124,36.9954,8.88
frm_lorawd_wd0_lr7e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0007,42.0,frm_lorawd_wd0_lr7e4_c256,False,True,True,10.8005,1.0334438612475565,6903.042337438749,3.839040536992484,1342.241455078125,3.12783064785656,115.78249257206916,1342.2177,3.127822961616054,115.7789,1.82
frm_lorawd_wd0_lr7e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0007,43.0,frm_lorawd_wd0_lr7e4_c256,False,True,True,11.7101,1.0685606038053057,7286.05858704218,3.862492659072632,1353.8270263671875,3.131563179642299,126.68670436739922,1350.3768,3.1304549679971223,126.6627,1.75
frm_lorawd_wd0_lr7e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0007,44.0,frm_lorawd_wd0_lr7e4_c256,False,True,False,,,,,,,,,,,0.0
frm_lorawd_wd0p1_lr1e3_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,42.0,frm_lorawd_wd0p1_lr1e3_c256,False,True,False,,,,,,,,,,,0.0
frm_lorawd_wd0p1_lr1e3_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,43.0,frm_lorawd_wd0p1_lr1e3_c256,False,True,False,,,,,,,,,,,0.0
frm_lorawd_wd0p1_lr1e3_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,44.0,frm_lorawd_wd0p1_lr1e3_c256,False,True,False,,,,,,,,,,,0.0
frm_lorawd_wd0p1_lr1e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,42.0,frm_lorawd_wd0p1_lr1e4_c256,False,False,True,0.3404,-0.4680104485874498,244.13158617877863,2.38762397284488,23.247364044189453,1.3663737165394167,7.1496543601155285,23.2282,1.3660155567500607,7.1487,24.4
