source_file,base_model,adapter_type,lr,rank,tr_from_name,tr_actual,accuracy,negative_shift_count,negative_shift_score,positive_shift_count,positive_shift_score,raw_adapter_name
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-2,,,10938,0.9949442311208632,1871,1817.5,56,44.400000000000006,google_gemma-3-12b-it_uiortholora_trAll_s1024_v128_lr1e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-2,,,10938,0.9946882428231852,1931,1876.7,50,41.50000000000001,google_gemma-3-12b-it_uiortholora_trAll_s1024_v256_lr1e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-2,,,10938,0.994322545255074,1923,1865.2,54,43.50000000000001,google_gemma-3-12b-it_uiortholora_trAll_s1024_v32_lr1e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-2,,,10938,0.9946516730663741,1923,1868.6,54,42.89999999999999,google_gemma-3-12b-it_uiortholora_trAll_s1024_v3_lr1e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-2,,,10938,0.9945876759919546,1862,1798.9,54,43.400000000000006,google_gemma-3-12b-it_uiortholora_trAll_s1024_v512_lr1e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-2,,,10938,0.9952276467361492,1898,1844.1,56,45.60000000000001,google_gemma-3-12b-it_uiortholora_trAll_s1024_v64_lr1e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-2,,,10938,0.994816236972024,1932,1876.4,51,41.5,google_gemma-3-12b-it_uiortholora_trAll_s256_v0_lr1e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-2,,,10938,0.9948436642896326,1883,1829.8000000000002,58,47.000000000000014,google_gemma-3-12b-it_uiortholora_trAll_s512_v0_lr1e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-2,,,10938,,0,0.0,0,0.0,google_gemma-3-12b-it_uiortholora_trAll_s512_v3_lr1e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-2,,,10938,0.9949350886816603,1876,1821.8,50,40.900000000000006,google_gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr1e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-3,,,10938,0.2783232766502102,1266,1166.6,50,39.6,google_gemma-3-12b-it_uiortholora_trAll_s512_v128_lr1e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-3,,,10938,0.297184128725544,1307,1211.3000000000002,45,35.60000000000001,google_gemma-3-12b-it_uiortholora_trAll_s512_v256_lr1e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-3,,,10938,0.24508136770890476,1209,1093.9,52,39.5,google_gemma-3-12b-it_uiortholora_trAll_s512_v32_lr1e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-4,,,10938,,0,0.0,0,0.0,google_gemma-3-12b-it_uiortholora_trAll_s512_v128_lr1e-4
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-4,,,10938,,0,0.0,0,0.0,google_gemma-3-12b-it_uiortholora_trAll_s512_v256_lr1e-4
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-4,,,10938,,0,0.0,0,0.0,google_gemma-3-12b-it_uiortholora_trAll_s512_v32_lr1e-4
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-4,,,10938,0.10362954836350338,771,681.3,46,36.400000000000006,google_gemma-3-12b-it_uiortholora_trAll_s512_v64_lr1e-4
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-5,,,10938,0.056134576705064915,619,579.5,57,45.400000000000006,google_gemma-3-12b-it_uiortholora_trAll_s512_v64_lr1e-5
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,2e-2,,,10938,0.9962698848052661,2745,2690.2,38,30.499999999999996,google_gemma-3-12b-it_uiortholora_trAll_s1024_v0_lr2e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,2e-2,,,10938,0.9964618760285243,2764,2712.8,34,27.8,google_gemma-3-12b-it_uiortholora_trAll_s1024_v128_lr2e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,2e-2,,,10938,0.9962790272444689,2739,2679.6,41,33.400000000000006,google_gemma-3-12b-it_uiortholora_trAll_s1024_v256_lr2e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,2e-2,,,10938,0.996516730663741,2723,2670.4,35,28.1,google_gemma-3-12b-it_uiortholora_trAll_s1024_v32_lr2e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,2e-2,,,10938,0.9965075882245382,2716,2663.6000000000004,36,29.799999999999997,google_gemma-3-12b-it_uiortholora_trAll_s1024_v3_lr2e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,2e-2,,,10938,0.9951270799049187,2732,2672.3999999999996,36,29.4,google_gemma-3-12b-it_uiortholora_trAll_s1024_v512_lr2e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,2e-2,,,10938,0.9963613091972939,2774,2723.3,36,28.9,google_gemma-3-12b-it_uiortholora_trAll_s1024_v64_lr2e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,2e-2,,,10938,0.9967178643262022,2756,2708.0,41,33.6,google_gemma-3-12b-it_uiortholora_trAll_s256_v0_lr2e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,2e-2,,,10938,0.9961601755348327,2773,2721.2,40,32.3,google_gemma-3-12b-it_uiortholora_trAll_s512_v0_lr2e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,4e-2,,,10938,0.9639787895410495,3626,3574.3,20,16.3,google_gemma-3-12b-it_uiortholora_trAll_s1024_v0_lr4e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,4e-2,,,10938,0.9748217224355459,3555,3504.8,24,19.4,google_gemma-3-12b-it_uiortholora_trAll_s1024_v128_lr4e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,4e-2,,,10938,0.9430334613274821,3640,3586.3,16,13.600000000000001,google_gemma-3-12b-it_uiortholora_trAll_s1024_v256_lr4e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,4e-2,,,10938,0.9751142804900347,3629,3574.3999999999996,23,19.3,google_gemma-3-12b-it_uiortholora_trAll_s1024_v32_lr4e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,4e-2,,,10938,0.9052020479063815,3614,3557.0,18,14.8,google_gemma-3-12b-it_uiortholora_trAll_s1024_v512_lr4e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,4e-2,,,10938,0.9779941488389101,3639,3589.6000000000004,28,22.800000000000004,google_gemma-3-12b-it_uiortholora_trAll_s1024_v64_lr4e-2
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,5e-3,,,10938,0.941671237886268,1723,1669.1000000000001,53,42.6,google_gemma-3-12b-it_uiortholora_trAll_s256_v128_lr5e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,5e-3,,,10938,0.9468275735966357,1776,1725.2,56,45.0,google_gemma-3-12b-it_uiortholora_trAll_s256_v64_lr5e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,5e-3,,,10938,0.9361583470469921,1716,1664.7000000000003,59,46.70000000000001,google_gemma-3-12b-it_uiortholora_trAll_s256_v96_lr5e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,5e-3,,,10938,0.9245017370634486,1839,1778.3000000000002,50,40.70000000000001,google_gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr5e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,5e-6,,,10938,0.047970378496983,693,653.5999999999999,53,42.10000000000001,google_gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr5e-6
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,6e-3,,,10938,0.9769793380874018,1727,1681.0000000000002,56,45.6,google_gemma-3-12b-it_uiortholora_trAll_s256_v128_lr6e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,6e-3,,,10938,0.972782958493326,1731,1676.5,58,46.900000000000006,google_gemma-3-12b-it_uiortholora_trAll_s256_v64_lr6e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,6e-3,,,10938,0.9737520570488206,1734,1680.7,48,39.00000000000001,google_gemma-3-12b-it_uiortholora_trAll_s256_v96_lr6e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,7e-3,,,10938,0.9856737977692449,1796,1741.6,58,47.60000000000001,google_gemma-3-12b-it_uiortholora_trAll_s1024_v0_lr7e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,7e-3,,,10938,0.9877674163466814,1779,1730.5,56,44.2,google_gemma-3-12b-it_uiortholora_trAll_s1024_v128_lr7e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,7e-3,,,10938,0.9861217772901809,1738,1677.5,59,47.300000000000004,google_gemma-3-12b-it_uiortholora_trAll_s1024_v256_lr7e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,7e-3,,,10938,0.9850338270250503,1719,1669.9,61,49.2,google_gemma-3-12b-it_uiortholora_trAll_s1024_v32_lr7e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,7e-3,,,10938,0.9878862680563174,1712,1656.6,67,53.60000000000001,google_gemma-3-12b-it_uiortholora_trAll_s1024_v512_lr7e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,7e-3,,,10938,0.9840464435911501,1686,1638.1999999999998,55,44.400000000000006,google_gemma-3-12b-it_uiortholora_trAll_s1024_v64_lr7e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,7e-3,,,10938,0.988443956847687,1670,1621.1,54,44.400000000000006,google_gemma-3-12b-it_uiortholora_trAll_s256_v128_lr7e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,7e-3,,,10938,0.9863960504662644,1747,1702.6999999999998,51,41.6,google_gemma-3-12b-it_uiortholora_trAll_s256_v64_lr7e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,7e-3,,,10938,0.9877857012250868,1740,1686.7,54,44.00000000000001,google_gemma-3-12b-it_uiortholora_trAll_s256_v96_lr7e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,7e-3,,,10938,0.9842932894496252,1776,1721.0,57,45.800000000000004,google_gemma-3-12b-it_uiortholora_trAll_uiortholora_s1024_v0_lr7e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,8e-3,,,10938,0.9913238251965625,1769,1716.0,53,43.300000000000004,google_gemma-3-12b-it_uiortholora_trAll_s1024_v0_lr8e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,8e-3,,,10938,0.9902084476138233,1760,1709.7,50,40.80000000000001,google_gemma-3-12b-it_uiortholora_trAll_s1024_v128_lr8e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,8e-3,,,10938,0.990766136405193,1741,1690.1,54,43.300000000000004,google_gemma-3-12b-it_uiortholora_trAll_s1024_v256_lr8e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,8e-3,,,10938,0.9904095812762845,1754,1700.6,51,41.9,google_gemma-3-12b-it_uiortholora_trAll_s1024_v3_lr8e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,8e-3,,,10938,0.9920277930151764,1761,1711.3,53,42.900000000000006,google_gemma-3-12b-it_uiortholora_trAll_s1024_v512_lr8e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,8e-3,,,10938,0.9916986652038765,1790,1736.9,49,40.10000000000001,google_gemma-3-12b-it_uiortholora_trAll_s1024_v64_lr8e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,8e-3,,,10938,0.9916438105686598,1798,1748.3000000000002,55,44.400000000000006,google_gemma-3-12b-it_uiortholora_trAll_s256_v0_lr8e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,8e-3,,,10938,,0,0.0,0,0.0,google_gemma-3-12b-it_uiortholora_trAll_s256_v128_lr8e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,8e-3,,,10938,,0,0.0,0,0.0,google_gemma-3-12b-it_uiortholora_trAll_s256_v64_lr8e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,8e-3,,,10938,,0,0.0,0,0.0,google_gemma-3-12b-it_uiortholora_trAll_s256_v96_lr8e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,8e-3,,,10938,0.9922380691168402,1807,1751.7000000000003,58,47.7,google_gemma-3-12b-it_uiortholora_trAll_s512_v0_lr8e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,8e-3,,,10938,0.9910678368988847,1789,1733.8000000000002,58,47.10000000000001,google_gemma-3-12b-it_uiortholora_trAll_s512_v3_lr8e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,9e-3,,,10938,0.9935271530444323,1866,1811.8000000000002,60,48.00000000000001,google_gemma-3-12b-it_uiortholora_trAll_s1024_v0_lr9e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,9e-3,,,10938,0.9947339550191993,1812,1759.4,45,36.9,google_gemma-3-12b-it_uiortholora_trAll_s1024_v128_lr9e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,9e-3,,,10938,0.9934357286524045,1810,1756.1999999999998,48,39.300000000000004,google_gemma-3-12b-it_uiortholora_trAll_s1024_v256_lr9e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,9e-3,,,10938,0.994322545255074,1758,1707.5,57,46.2,google_gemma-3-12b-it_uiortholora_trAll_s1024_v32_lr9e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,9e-3,,,10938,0.9943773998902907,1835,1782.2,51,41.50000000000001,google_gemma-3-12b-it_uiortholora_trAll_s1024_v3_lr9e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,9e-3,,,10938,0.9934448710916072,1816,1761.1,64,51.5,google_gemma-3-12b-it_uiortholora_trAll_s1024_v512_lr9e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,9e-3,,,10938,0.9934997257268239,1793,1739.7,54,44.199999999999996,google_gemma-3-12b-it_uiortholora_trAll_s1024_v64_lr9e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,9e-3,,,10938,0.9950996525873103,1811,1762.8,51,41.0,google_gemma-3-12b-it_uiortholora_trAll_s256_v0_lr9e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,9e-3,,,10938,0.9935454379228378,1789,1735.3,48,38.5,google_gemma-3-12b-it_uiortholora_trAll_s512_v0_lr9e-3
google_gemma-3-12b-it-hotspotqa_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,9e-3,,,10938,0.9941305540318156,1811,1756.1000000000001,59,47.1,google_gemma-3-12b-it_uiortholora_trAll_s512_v3_lr9e-3
google_gemma-3-12b-it-hotspotqa_scores-vera.jsonl,gemma-3-12b-it,vera,1e-2,1024.0,,10938,0.9958127628451271,2170,2114.9,51,41.50000000000001,google_gemma-3-12b-it_vera_trAll_vera_r1024_lr1e-2
google_gemma-3-12b-it-hotspotqa_scores-vera.jsonl,gemma-3-12b-it,vera,1e-3,1024.0,,10938,0.36706893399158896,1441,1345.8,51,40.0,google_gemma-3-12b-it_vera_trAll_vera_r1024_lr1e-3
google_gemma-3-12b-it-hotspotqa_scores-vera.jsonl,gemma-3-12b-it,vera,1e-4,1024.0,,10938,0.10904187237154873,854,750.1,42,32.1,google_gemma-3-12b-it_vera_trAll_vera_r1024_lr1e-4
google_gemma-3-12b-it-hotspotqa_scores-vera.jsonl,gemma-3-12b-it,vera,1e-5,1024.0,,10938,0.05725909672700676,588,550.7,59,46.90000000000001,google_gemma-3-12b-it_vera_trAll_vera_r1024_lr1e-5
google_gemma-3-12b-it-hotspotqa_scores-vera.jsonl,gemma-3-12b-it,vera,1e-6,1024.0,,10938,0.04471567014079356,763,726.7,57,45.30000000000001,google_gemma-3-12b-it_vera_trAll_vera_r1024_lr1e-6
google_gemma-3-12b-it-hotspotqa_scores-vera.jsonl,gemma-3-12b-it,vera,5e-3,1024.0,,10938,0.982931066008411,1803,1751.6000000000001,60,48.60000000000001,google_gemma-3-12b-it_vera_trAll_vera_r1024_lr5e-3
google_gemma-3-12b-it-hotspotqa_scores-vera.jsonl,gemma-3-12b-it,vera,5e-4,1024.0,,10938,0.18039861034924115,1004,890.2,43,32.5,google_gemma-3-12b-it_vera_trAll_vera_r1024_lr5e-4
google_gemma-3-12b-it-hotspotqa_scores-vera.jsonl,gemma-3-12b-it,vera,5e-5,1024.0,,10938,0.09931431705979157,795,705.3000000000001,45,35.1,google_gemma-3-12b-it_vera_trAll_vera_r1024_lr5e-5
google_gemma-3-12b-it-hotspotqa_scores-vera.jsonl,gemma-3-12b-it,vera,7e-3,1024.0,,10938,0.9926677637593709,1951,1896.0,48,39.1,google_gemma-3-12b-it_vera_trAll_vera_r1024_lr7e-3
google_gemma-3-12b-it-hotspotqa_scores-vera.jsonl,gemma-3-12b-it,vera,7e-4,1024.0,,10938,0.24420369354543794,1108,1004.5,46,35.900000000000006,google_gemma-3-12b-it_vera_trAll_vera_r1024_lr7e-4
google_gemma-3-12b-it-hotspotqa_scores-vera.jsonl,gemma-3-12b-it,vera,7e-5,1024.0,,10938,0.10400438837081735,826,730.4000000000001,41,32.1,google_gemma-3-12b-it_vera_trAll_vera_r1024_lr7e-5
