source_file,base_model,adapter_type,lr,rank,tr_from_name,tr_actual,accuracy,negative_shift_count,negative_shift_score,positive_shift_count,positive_shift_score,raw_adapter_name
google_gemma-3-12b-it_scores-lora.jsonl,gemma-3-12b-it,lora,1e-5,4.0,5000,3236,0.013658838071693448,4524,4462.4,5,2.6,google_gemma-3-12b-it_lora_tr5000_lora_r4_lr1e-5
google_gemma-3-12b-it_scores-randlora.jsonl,gemma-3-12b-it,randlora,1e-4,512.0,100,100,0.078,430,327.20000000000005,446,301.5,google_gemma-3-12b-it_randlora_tr100_randlora_r512_lr1e-4
google_gemma-3-12b-it_scores-randlora.jsonl,gemma-3-12b-it,randlora,1e-5,512.0,100,100,0.01,75,45.7,98,54.900000000000006,google_gemma-3-12b-it_randlora_tr100_randlora_r512_lr1e-5
google_gemma-3-12b-it_scores-randlora.jsonl,gemma-3-12b-it,randlora,1e-3,512.0,100,437,0.3697940503432494,8222,7656.3,385,269.0,google_gemma-3-12b-it_randlora_tr100_randlora_r512_lr1e-3
google_gemma-3-12b-it_scores-randlora.jsonl,gemma-3-12b-it,randlora,1e-4,512.0,500,500,0.33120000000000005,5523,4987.400000000001,428,299.9,google_gemma-3-12b-it_randlora_tr500_randlora_r512_lr1e-4
google_gemma-3-12b-it_scores-randlora.jsonl,gemma-3-12b-it,randlora,1e-5,512.0,500,500,0.0148,101,63.300000000000004,245,152.8,google_gemma-3-12b-it_randlora_tr500_randlora_r512_lr1e-5
google_gemma-3-12b-it_scores-randlora.jsonl,gemma-3-12b-it,randlora,1e-4,512.0,1000,1000,0.22319999999999998,17346,15973.7,244,166.4,google_gemma-3-12b-it_randlora_tr1000_randlora_r512_lr1e-4
google_gemma-3-12b-it_scores-randlora.jsonl,gemma-3-12b-it,randlora,1e-5,512.0,1000,1000,0.062,367,277.19999999999993,467,313.3,google_gemma-3-12b-it_randlora_tr1000_randlora_r512_lr1e-5
google_gemma-3-12b-it_scores-randlora.jsonl,gemma-3-12b-it,randlora,1e-3,512.0,500,1846,0.05926327193932828,29077,28387.2,44,30.3,google_gemma-3-12b-it_randlora_tr500_randlora_r512_lr1e-3
google_gemma-3-12b-it_scores-randlora.jsonl,gemma-3-12b-it,randlora,1e-3,512.0,1000,2000,0.0727,29990,29343.1,40,27.300000000000004,google_gemma-3-12b-it_randlora_tr1000_randlora_r512_lr1e-3
google_gemma-3-12b-it_scores-randlora.jsonl,gemma-3-12b-it,randlora,1e-4,512.0,2000,2000,0.0702,28827,27820.4,50,34.2,google_gemma-3-12b-it_randlora_tr2000_randlora_r512_lr1e-4
google_gemma-3-12b-it_scores-randlora.jsonl,gemma-3-12b-it,randlora,1e-5,512.0,2000,2000,0.18145,1138,928.5,530,362.5,google_gemma-3-12b-it_randlora_tr2000_randlora_r512_lr1e-5
google_gemma-3-12b-it_scores-randlora.jsonl,gemma-3-12b-it,randlora,1e-4,512.0,3000,3000,0.036533333333333334,31088,30432.6,17,12.600000000000001,google_gemma-3-12b-it_randlora_tr3000_randlora_r512_lr1e-4
google_gemma-3-12b-it_scores-randlora.jsonl,gemma-3-12b-it,randlora,1e-5,512.0,3000,3000,0.22923333333333332,4052,3556.7000000000003,426,296.3,google_gemma-3-12b-it_randlora_tr3000_randlora_r512_lr1e-5
google_gemma-3-12b-it_scores-randlora.jsonl,gemma-3-12b-it,randlora,1e-3,512.0,2000,4000,0.046450000000000005,31073,30697.199999999997,23,15.8,google_gemma-3-12b-it_randlora_tr2000_randlora_r512_lr1e-3
google_gemma-3-12b-it_scores-randlora.jsonl,gemma-3-12b-it,randlora,1e-3,512.0,4000,4000,0.048975000000000005,31332,30982.5,20,13.599999999999996,google_gemma-3-12b-it_randlora_tr4000_randlora_r512_lr1e-3
google_gemma-3-12b-it_scores-randlora.jsonl,gemma-3-12b-it,randlora,1e-4,512.0,4000,4000,0.042525,31207,30613.300000000003,23,15.499999999999998,google_gemma-3-12b-it_randlora_tr4000_randlora_r512_lr1e-4
google_gemma-3-12b-it_scores-randlora.jsonl,gemma-3-12b-it,randlora,1e-5,512.0,4000,4000,0.2630952380952381,1175,1040.2,103,70.4,google_gemma-3-12b-it_randlora_tr4000_randlora_r512_lr1e-5
google_gemma-3-12b-it_scores-randlora.jsonl,gemma-3-12b-it,randlora,1e-3,512.0,5000,5000,0.07772000000000001,30256,29819.800000000003,36,24.2,google_gemma-3-12b-it_randlora_tr5000_randlora_r512_lr1e-3
google_gemma-3-12b-it_scores-randlora.jsonl,gemma-3-12b-it,randlora,1e-4,512.0,5000,5000,0.028020000000000003,31555,31120.8,16,10.9,google_gemma-3-12b-it_randlora_tr5000_randlora_r512_lr1e-4
google_gemma-3-12b-it_scores-randlora.jsonl,gemma-3-12b-it,randlora,1e-3,512.0,3000,6000,0.032183333333333335,31400,31060.4,14,9.0,google_gemma-3-12b-it_randlora_tr3000_randlora_r512_lr1e-3
google_gemma-3-12b-it_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-4,,100,100,0.008,133,81.70000000000002,254,154.09999999999997,google_gemma-3-12b-it_uiortholora_tr100_uiortholora_s256_v64_lr1e-4
google_gemma-3-12b-it_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-5,,100,100,0.002,146,86.30000000000001,180,105.1,google_gemma-3-12b-it_uiortholora_tr100_uiortholora_s256_v64_lr1e-5
google_gemma-3-12b-it_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-3,,100,500,0.0482,516,376.9,615,409.59999999999997,google_gemma-3-12b-it_uiortholora_tr100_uiortholora_s256_v64_lr1e-3
google_gemma-3-12b-it_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-3,,500,500,0.232,2494,2080.5,745,508.49999999999994,google_gemma-3-12b-it_uiortholora_tr500_uiortholora_s256_v64_lr1e-3
google_gemma-3-12b-it_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-4,,500,500,0.026600000000000002,212,138.3,509,327.79999999999995,google_gemma-3-12b-it_uiortholora_tr500_uiortholora_s256_v64_lr1e-4
google_gemma-3-12b-it_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-5,,500,500,0.0032,122,71.8,217,128.7,google_gemma-3-12b-it_uiortholora_tr500_uiortholora_s256_v64_lr1e-5
google_gemma-3-12b-it_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-3,,1000,1000,0.2537,7012,6229.7,628,432.8,google_gemma-3-12b-it_uiortholora_tr1000_uiortholora_s256_v64_lr1e-3
google_gemma-3-12b-it_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-4,,1000,1000,0.044,367,259.1,627,416.5,google_gemma-3-12b-it_uiortholora_tr1000_uiortholora_s256_v64_lr1e-4
google_gemma-3-12b-it_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-5,,1000,1000,0.0064,117,69.2,269,162.2,google_gemma-3-12b-it_uiortholora_tr1000_uiortholora_s256_v64_lr1e-5
google_gemma-3-12b-it_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-3,,2000,2000,0.17110000000000003,27161,24780.299999999996,297,201.39999999999998,google_gemma-3-12b-it_uiortholora_tr2000_uiortholora_s256_v64_lr1e-3
google_gemma-3-12b-it_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-4,,2000,2000,0.10275,905,717.3,737,501.0,google_gemma-3-12b-it_uiortholora_tr2000_uiortholora_s256_v64_lr1e-4
google_gemma-3-12b-it_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-5,,2000,2000,0.013699999999999999,129,78.9,342,213.39999999999998,google_gemma-3-12b-it_uiortholora_tr2000_uiortholora_s256_v64_lr1e-5
google_gemma-3-12b-it_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-3,,3000,3000,0.06463333333333333,41395,39638.100000000006,68,44.7,google_gemma-3-12b-it_uiortholora_tr3000_uiortholora_s256_v64_lr1e-3
google_gemma-3-12b-it_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-4,,3000,3000,0.14243333333333333,1342,1085.0,780,532.5999999999999,google_gemma-3-12b-it_uiortholora_tr3000_uiortholora_s256_v64_lr1e-4
google_gemma-3-12b-it_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-5,,3000,3000,0.014600000000000002,147,93.1,419,263.5,google_gemma-3-12b-it_uiortholora_tr3000_uiortholora_s256_v64_lr1e-5
google_gemma-3-12b-it_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-3,,4000,4000,0.041575,44013,42926.399999999994,39,25.800000000000008,google_gemma-3-12b-it_uiortholora_tr4000_uiortholora_s256_v64_lr1e-3
google_gemma-3-12b-it_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-4,,4000,4000,0.17065000000000002,1774,1455.6,787,535.2,google_gemma-3-12b-it_uiortholora_tr4000_uiortholora_s256_v64_lr1e-4
google_gemma-3-12b-it_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-5,,4000,4000,0.020375,156,102.9,446,284.20000000000005,google_gemma-3-12b-it_uiortholora_tr4000_uiortholora_s256_v64_lr1e-5
google_gemma-3-12b-it_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-3,,5000,5000,0.03166,44526,43588.3,24,15.8,google_gemma-3-12b-it_uiortholora_tr5000_uiortholora_s256_v64_lr1e-3
google_gemma-3-12b-it_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-4,,5000,5000,0.18168,2990,2520.6,686,470.29999999999995,google_gemma-3-12b-it_uiortholora_tr5000_uiortholora_s256_v64_lr1e-4
google_gemma-3-12b-it_scores-uiortholora.jsonl,gemma-3-12b-it,uiortholora,1e-5,,5000,5000,0.02416,193,128.6,514,329.1,google_gemma-3-12b-it_uiortholora_tr5000_uiortholora_s256_v64_lr1e-5
google_gemma-3-12b-it_scores-vera.jsonl,gemma-3-12b-it,vera,1e-4,1024.0,100,100,0.01,78,44.50000000000001,121,67.69999999999999,google_gemma-3-12b-it_vera_tr100_vera_r1024_lr1e-4
google_gemma-3-12b-it_scores-vera.jsonl,gemma-3-12b-it,vera,1e-5,1024.0,100,100,0.004,73,43.800000000000004,79,45.1,google_gemma-3-12b-it_vera_tr100_vera_r1024_lr1e-5
google_gemma-3-12b-it_scores-vera.jsonl,gemma-3-12b-it,vera,1e-3,1024.0,100,361,0.089196675900277,422,315.9,454,305.7,google_gemma-3-12b-it_vera_tr100_vera_r1024_lr1e-3
google_gemma-3-12b-it_scores-vera.jsonl,gemma-3-12b-it,vera,1e-4,1024.0,500,500,0.0316,157,105.00000000000001,343,219.6,google_gemma-3-12b-it_vera_tr500_vera_r1024_lr1e-4
google_gemma-3-12b-it_scores-vera.jsonl,gemma-3-12b-it,vera,1e-5,1024.0,500,500,0.0008,79,46.199999999999996,81,44.599999999999994,google_gemma-3-12b-it_vera_tr500_vera_r1024_lr1e-5
google_gemma-3-12b-it_scores-vera.jsonl,gemma-3-12b-it,vera,1e-4,1024.0,1000,1000,0.078,428,327.0,467,316.7,google_gemma-3-12b-it_vera_tr1000_vera_r1024_lr1e-4
google_gemma-3-12b-it_scores-vera.jsonl,gemma-3-12b-it,vera,1e-5,1024.0,1000,1000,0.0045,69,40.80000000000001,108,62.800000000000004,google_gemma-3-12b-it_vera_tr1000_vera_r1024_lr1e-5
google_gemma-3-12b-it_scores-vera.jsonl,gemma-3-12b-it,vera,1e-3,1024.0,500,1496,0.24398395721925134,4219,3742.8999999999996,431,297.69999999999993,google_gemma-3-12b-it_vera_tr500_vera_r1024_lr1e-3
google_gemma-3-12b-it_scores-vera.jsonl,gemma-3-12b-it,vera,1e-3,1024.0,1000,1644,0.25754257907542577,8904,7979.3,347,238.9,google_gemma-3-12b-it_vera_tr1000_vera_r1024_lr1e-3
google_gemma-3-12b-it_scores-vera.jsonl,gemma-3-12b-it,vera,1e-4,1024.0,2000,2000,0.1657,1041,838.6,512,349.4,google_gemma-3-12b-it_vera_tr2000_vera_r1024_lr1e-4
google_gemma-3-12b-it_scores-vera.jsonl,gemma-3-12b-it,vera,1e-5,1024.0,2000,2000,0.0076500000000000005,73,44.1,170,102.4,google_gemma-3-12b-it_vera_tr2000_vera_r1024_lr1e-5
google_gemma-3-12b-it_scores-vera.jsonl,gemma-3-12b-it,vera,1e-3,1024.0,3000,3000,0.05576666666666667,29154,28275.8,24,17.0,google_gemma-3-12b-it_vera_tr3000_vera_r1024_lr1e-3
google_gemma-3-12b-it_scores-vera.jsonl,gemma-3-12b-it,vera,1e-4,1024.0,3000,3000,0.1978,3110,2724.3999999999996,430,296.70000000000005,google_gemma-3-12b-it_vera_tr3000_vera_r1024_lr1e-4
google_gemma-3-12b-it_scores-vera.jsonl,gemma-3-12b-it,vera,1e-5,1024.0,3000,3000,0.013966666666666669,90,57.7,250,155.29999999999998,google_gemma-3-12b-it_vera_tr3000_vera_r1024_lr1e-5
google_gemma-3-12b-it_scores-vera.jsonl,gemma-3-12b-it,vera,1e-3,1024.0,2000,3280,0.13064024390243903,23170,21641.4,147,100.5,google_gemma-3-12b-it_vera_tr2000_vera_r1024_lr1e-3
google_gemma-3-12b-it_scores-vera.jsonl,gemma-3-12b-it,vera,1e-3,1024.0,4000,4000,0.024125,30468,29980.9,10,6.8,google_gemma-3-12b-it_vera_tr4000_vera_r1024_lr1e-3
google_gemma-3-12b-it_scores-vera.jsonl,gemma-3-12b-it,vera,1e-4,1024.0,4000,4000,0.22677499999999998,3896,3457.5,435,299.29999999999995,google_gemma-3-12b-it_vera_tr4000_vera_r1024_lr1e-4
google_gemma-3-12b-it_scores-vera.jsonl,gemma-3-12b-it,vera,1e-5,1024.0,4000,4000,0.02485,127,82.3,322,203.7,google_gemma-3-12b-it_vera_tr4000_vera_r1024_lr1e-5
google_gemma-3-12b-it_scores-vera.jsonl,gemma-3-12b-it,vera,1e-3,1024.0,5000,5000,0.02634,30429,29910.199999999997,16,10.1,google_gemma-3-12b-it_vera_tr5000_vera_r1024_lr1e-3
google_gemma-3-12b-it_scores-vera.jsonl,gemma-3-12b-it,vera,1e-4,1024.0,5000,5000,0.23951999999999998,4314,3837.4,430,296.5,google_gemma-3-12b-it_vera_tr5000_vera_r1024_lr1e-4
google_gemma-3-12b-it_scores-vera.jsonl,gemma-3-12b-it,vera,1e-5,1024.0,5000,5000,0.033280000000000004,173,116.89999999999999,339,219.2,google_gemma-3-12b-it_vera_tr5000_vera_r1024_lr1e-5
